a,b,c,d,e,f
497,114,0.800593717470189,foo,0.467515160759216,895
425,703,-0.0761050931321376,bar,-0.671661515662928,260
117,952,-0.857855020670959,foo,-0.785909900524297,116
409,624,-0.221894248803884,bar,-0.0622543675854414,843
778,4,1.0306354285967,baz,-0.0355857458209953,323
264,665,-0.216234459145119,bar,0.405245555278852,318
921,680,0.325568222262063,foo,2.75044284933995,750
723,940,-0.726025010133622,quux,-0.982275119088773,19
367,57,1.54064406360594,baz,-2.16668030848671,956
424,519,0.415762582864535,qux,0.165492298774599,92
666,715,-2.27194117708481,quux,-0.686330281483029,966
534,261,-0.0916768879941865,baz,0.577301717419286,244
309,556,1.84408148451755,foo,0.350324846865408,548
65,232,0.322320287288566,bar,0.870003112572427,708
930,607,0.716170490501504,qux,0.20574892364275,689
129,358,-0.731849861569286,baz,-0.757875700189591,425
310,6,-0.908247504505376,bar,1.35558470334676,391
221,739,-0.837040495905367,bar,-0.570264696594356,87
346,668,0.483233528583492,quux,-0.0560565944573376,117
812,714,0.244336450549269,bar,1.89695714426849,547
657,709,-0.587632926630185,bar,-1.25608539172492,217
80,247,1.02737631130486,foo,-0.936286148126148,827
246,338,1.93488190339083,quux,0.762788551805008,763
853,618,0.955271862783513,foo,-0.740068002781241,170
17,559,-1.1484024464445,foo,0.955327515420226,28
487,45,-1.14817015504419,qux,-0.753057924362649,531
467,974,-0.82021743597123,bar,-1.03903201504739,713
799,742,-1.77150731135914,baz,1.22879735305697,783
976,878,-1.93338254902384,quux,-0.164928124856984,956
944,268,0.190398453663512,baz,-1.68996144643625,737
488,133,-0.361087589241263,bar,-1.11409177745345,797
164,466,0.156211179730974,foo,-0.732948928798545,411
509,61,0.264830682569076,bar,0.275784681481785,79
166,989,0.794965129462694,bar,-0.507924306023803,126
225,444,0.572115079870924,qux,-0.502038958805793,439
967,796,0.315530450813122,foo,0.389751500171335,24
198,764,-0.285212376065927,qux,-0.412124896907063,896
885,188,-1.34571266877473,baz,0.772607680561202,139
848,838,-0.555729568143013,quux,0.342864947263256,271
727,285,0.450879437351893,quux,0.558438818986218,643
279,199,-0.431344271338247,baz,-1.26068993333333,922
31,824,-0.536039766711216,bar,0.609736170786224,338
89,246,1.85120579611421,qux,-0.0390792363125444,856
584,504,-1.06152720553339,foo,2.15495662838898,296
859,601,0.444715844017417,bar,-0.603442121719221,88
939,663,0.174504833677368,bar,0.0887499063091182,220
617,747,-1.1251073714986,qux,0.825388349453702,322
137,568,-1.09781470279578,baz,0.443921548479855,982
767,566,-0.886300901255675,foo,-0.472755340490591,172
819,14,2.2676727683895,quux,0.388676825866727,582
291,930,0.68042411043394,bar,-0.201699509845482,421
795,838,-1.0631156134413,quux,0.0220435226543864,801
250,979,1.32522839377688,foo,-0.0232098303534247,978
625,609,-1.35024902435002,foo,-1.08839959851005,512
993,687,-0.141957952720858,baz,-0.206466125224812,15
912,305,0.476204917441275,baz,-1.64836217002798,462
746,355,0.317330858805195,quux,0.492362051585813,662
796,882,1.26351472710694,foo,-0.393647800445001,484
185,343,-0.463081874148396,bar,0.46750150631784,836
841,876,-0.56493206151338,qux,0.0121191639505001,841
930,935,1.4046547971266,quux,-0.513826537891733,628
592,306,-1.88823806060361,quux,0.632069444299362,629
616,232,-0.275299106569718,bar,0.374690022266089,418
814,301,1.14364183711388,foo,1.09670671377239,691
294,811,-0.713762106214804,quux,-1.35677673692544,319
692,149,-0.277488932699355,quux,0.0459781268478253,522
312,849,0.19937101578045,qux,-0.0969709374538788,354
997,181,1.05515323599447,baz,-0.863887849424783,151
222,560,0.307734768141296,bar,0.442490051186362,312
972,341,-1.53101714721918,quux,0.374652476188682,599
628,961,-0.422568336321106,qux,0.283957459153197,965
811,551,1.34546409263143,baz,-2.03369518630157,85
84,397,0.688837137237429,bar,-3.02254707757536,180
7,768,1.68661165972362,quux,0.251655510340595,601
475,442,0.28538273245152,qux,1.32795283526342,975
138,67,1.14328949919869,foo,-0.814048494566101,733
330,797,1.15498956881761,quux,0.0523987932899769,220
706,821,-0.0467961965738088,bar,1.21746994806845,566
971,384,-1.14949481677222,foo,0.0378752585327028,284
207,199,1.17401332067389,foo,-1.37925238450725,483
794,338,-1.67279675871517,baz,0.863640528593352,867
439,678,0.350391561245219,qux,-0.856244941410901,569
928,738,-1.88707852271136,baz,0.583419187748777,877
110,882,2.08105887889444,qux,-0.0198055290071961,513
86,822,0.0284030941791361,qux,1.93800314447249,66
188,651,-0.367075989160424,quux,-0.340706739939079,523
746,78,-0.262712939104483,quux,0.838402944506478,463
785,405,1.41584518837652,bar,1.06933397042386,580
85,486,1.78382553867875,bar,-0.637924991276033,231
12,876,-0.473570551500278,baz,1.16991402080698,732
707,186,-0.32970242826582,baz,3.01376679903314,789
447,757,1.62778286557329,baz,-0.215643491563556,473
889,2,0.667805288154259,foo,0.768345113085937,638
666,21,0.925230324832861,bar,-0.31338204423538,649
884,201,0.0234553896983919,foo,-0.151585167787275,628
562,897,-0.84810777570358,bar,-0.180422356032704,52
696,707,0.807793573331678,quux,1.09812243229711,511
451,263,1.05690384563091,qux,-1.15044146941445,797
83,977,-0.516208495327479,baz,-1.96556179593128,473
881,617,-0.529825649070078,foo,0.0860330806855489,557
162,265,1.18626974562384,foo,-0.367275018721638,325
564,433,0.598206901700633,foo,-0.941705574490612,212
327,400,1.53571408122778,baz,0.656372223375102,381
671,371,0.4044026213962,qux,0.308961618402037,687
258,657,0.685410722056015,baz,-0.972550195565049,288
629,161,1.379668989787,quux,-1.09861718170401,263
647,69,0.298269433917579,baz,1.42826002033184,279
844,799,-0.824224864350215,baz,-1.96344902449882,246
939,494,-0.323197784055429,quux,0.186806154936874,240
100,653,-0.487698168685966,foo,0.876749991117929,400
237,613,-0.429564479082798,qux,-0.595127233830567,945
433,188,-0.854246049086964,foo,-0.160875470402472,744
475,769,-0.269379111398974,bar,-0.0995993400125429,662
95,306,2.06571400658856,qux,-1.65730414125594,587
974,191,0.610281418463576,bar,1.22919399165696,642
394,473,-0.50125155812776,qux,-0.583798744147212,14
727,601,-2.02457280752428,quux,-0.690751456124545,62
261,284,0.645316277677604,quux,1.53363025171432,173
580,729,0.036095600898284,qux,0.0213850784075636,62
660,934,0.882741490785813,baz,-0.433055976554425,242
97,240,-2.38535078600848,qux,-1.0030638784333,337
148,796,0.324157039466315,foo,-1.15581661604982,469
310,243,0.06103857162273,quux,-1.63143033109446,305
472,967,0.620648141458973,bar,0.0259681727898595,878
919,636,2.27227125642796,quux,-0.378776476841223,971
827,822,-0.533979685787215,bar,-1.19250820890034,478
965,696,0.304313981230207,quux,-0.339373203381203,279
782,182,-0.70352695478992,baz,-0.167722990429349,26
927,238,1.46268255589671,baz,-0.946377661866378,176
360,278,0.157559370640024,baz,-0.316362004415417,940
976,220,-0.184265885946896,quux,0.322122878522898,433
30,759,-0.911735249806871,quux,0.40387180449328,107
80,679,0.744835691255988,bar,0.177777791221896,571
142,982,-1.89787017034695,baz,0.391807643711867,647
778,888,-1.05522719091233,quux,0.454844550382628,1
42,382,0.68001434826128,qux,-0.45791708283731,320
653,197,-0.525129523820955,bar,0.136024589746667,317
383,561,0.991970020991069,foo,-1.24757326987156,745
374,762,-0.739546118892993,qux,-0.303428703604002,154
824,432,0.35570768314698,foo,-0.272525370744078,327
841,419,1.03388104492115,foo,0.915869387452519,992
707,700,-1.03071812597535,foo,2.28554018556592,479
532,472,0.856116188465139,bar,1.61706861615156,378
843,420,-0.0738186688941565,qux,-0.590293792709392,130
326,336,1.27887694733632,qux,-0.185393840719444,305
388,559,0.988712270395025,qux,1.42816106375383,996
959,215,-1.46029361140912,quux,-1.13621413788051,738
592,469,-0.0828634138780429,qux,-0.783522679269798,632
128,344,1.22929421129846,baz,0.848270590904725,228
12,918,-0.876392632180291,bar,1.84405430263019,888
719,633,0.101902526782097,quux,-1.53735366054177,298
23,405,-0.588566705863544,bar,-1.69703401833917,531
67,879,-0.0527464519234511,qux,-0.566633922467658,432
966,447,0.454823321231575,quux,0.182232447102467,950
830,61,-0.445847019911739,baz,1.50577160091941,9
956,718,0.323864729474714,bar,-1.57545413959419,173
995,996,-2.13289197125728,baz,0.744922679855204,183
263,327,-2.02253142617883,qux,1.78897691080854,539
123,727,-1.0178533223534,foo,0.67081986088885,648
864,63,0.243585037756987,qux,-0.540900352320902,713
224,542,0.389301077273101,foo,0.219015889610154,47
700,678,1.24594047688297,qux,-0.617036156138153,729
431,811,-1.31722870608049,foo,-0.630761706065172,117
888,208,0.321517574991109,qux,0.68683103955846,293
474,477,-0.200894508461559,baz,0.00635105694805482,352
353,26,1.00151968186975,qux,1.67037659674393,193
823,366,0.667757001939591,baz,0.522119292695336,701
130,750,-1.56966594117622,bar,0.743423931996284,120
692,463,0.401536764811747,qux,1.16876300004386,750
501,403,1.13911834133218,baz,0.711278952990807,677
751,619,-0.0910328549754437,baz,-0.465355371867625,505
392,763,1.68494083692026,qux,1.00306122264469,305
360,156,0.0283567775228776,bar,0.172324384351884,506
1000,715,0.331504281753277,qux,0.729845114300299,722
726,539,-0.954233811098816,foo,-2.70075332633727,983
506,173,0.795054667868766,quux,0.547702438378536,314
607,566,0.558941065479611,qux,-0.881205242050973,809
910,860,-0.501735292421699,quux,-1.52544015003981,634
551,305,-0.556679121766796,baz,-1.3027173469897,198
6,846,0.324443963849717,qux,0.511007537245806,63
456,423,0.589853915959374,foo,-0.262758987940893,962
836,447,0.417073817911632,bar,-0.547885918139256,879
369,498,-1.64052908061015,baz,1.26062280092945,699
88,243,-0.44278278529681,quux,0.205601841691298,235
314,595,0.293237052676585,baz,0.282658812562187,223
680,865,0.138975741468291,bar,0.870558803111385,35
165,317,-0.215685307959375,qux,0.311570424447654,955
337,587,0.0870995724678523,foo,0.913063538870137,375
358,426,0.2434286220248,foo,1.14781418582003,76
599,967,-0.113384359414097,baz,0.853269605526599,479
654,949,1.41473518846281,bar,1.94737782218925,377
651,789,-0.745924337408208,baz,-0.781193597408249,609
220,629,-0.318661875667631,baz,-1.04567011366051,868
828,977,-1.88434703785312,foo,0.534089669888237,210
28,178,2.12309209225769,foo,0.83934605085261,533
879,711,2.30292982010635,baz,1.51586471697488,776
668,416,0.0541257296156891,quux,-1.10863429607249,98
771,912,-0.908264798068761,bar,-0.744803086273311,673
332,508,0.259944647853505,qux,-0.277037050577099,501
992,56,1.45511846619826,baz,-0.432031061521445,660
469,549,-1.38998706591813,quux,0.351183397625386,320
893,368,0.0216373833462651,baz,0.961041191729747,703
784,807,0.983288771315619,bar,0.0270904361922224,888
577,575,-0.764722956790062,foo,1.28190030560851,993
177,754,-0.12135759181388,bar,0.636581116280813,591
932,798,-0.351037098096541,qux,1.02038037496868,917
473,376,0.974876094563185,bar,0.743288647663456,907
196,935,0.801995000865614,quux,1.24815475323402,645
673,629,0.162034032992747,quux,0.572562966518411,612
576,678,-0.215987556769004,qux,0.531502753070237,907
839,255,0.56395567549361,baz,1.9427595251927,637
397,461,0.406362296829756,baz,-0.0323730285101117,622
835,631,-0.115852889669471,foo,-0.285575973133846,518
511,877,-0.461480072914317,qux,0.134057687399202,468
296,172,0.239298263106052,bar,-0.887358891737484,989
60,647,-0.646603995500757,quux,2.1704328978163,782
364,235,-0.813545351780489,bar,-0.502036132456567,2
672,843,-0.0381122719515383,qux,-0.569423775178823,5
414,287,0.960501300939385,foo,-0.470835926469581,616
617,65,1.23328309457589,bar,-0.633853373041911,262
410,889,-0.432282878036332,foo,0.195651143374326,321
48,679,-1.36961179645505,bar,0.694550704411574,425
610,221,-0.0950001807963915,qux,0.639708154974164,173
753,828,-0.75394537761388,baz,1.02729568307746,757
904,622,0.0755322145593402,qux,-0.190590738183099,207
989,34,1.1071895097147,foo,-0.1409144525774,41
850,826,-0.903870954294657,baz,0.73114934643102,822
615,573,1.33018795497698,quux,0.344739099287669,484
758,674,1.43210787821826,quux,0.414465704260068,613
605,22,-0.731703737834066,baz,0.243248456677352,4
378,437,0.893459302374025,baz,-0.226536975863933,25
523,626,0.405157313921075,baz,1.37868243725263,261
436,670,0.493144079621226,quux,-0.371080016614967,616
142,639,0.694048744618278,bar,-0.0386723048002321,729
864,369,-0.541100346700349,quux,0.384540628945318,585
979,636,1.2273174633816,baz,-0.257520632831184,627
975,977,-0.000400138908388358,bar,0.0328997421891906,442
926,203,1.98021615126019,bar,-0.0814543080248282,786
688,920,0.386749192327928,foo,0.862332442134807,617
993,256,1.66174227139924,qux,-1.05060351880558,666
39,40,-0.144535744458168,quux,0.921378068354189,422
883,759,1.20133821485569,qux,0.623038019815843,359
606,219,0.010283123173092,bar,-1.9196484353321,936
465,205,-0.193928325008667,qux,-0.0999731271613295,806
832,405,-1.58849590362976,bar,2.12031586901091,312
994,329,0.352037406726723,quux,0.473884422396208,634
296,103,0.478387168961961,bar,2.46684114421631,202
794,996,-0.575126939556956,baz,-0.715397983167342,463
49,103,-1.61651451599535,baz,0.45201868216205,918
514,460,1.5487565693945,bar,-0.606193988130421,926
278,722,0.968399141760544,qux,1.10367913121517,652
394,647,1.54002457255253,foo,-0.0145008303411185,749
466,560,-0.0746137895560005,baz,0.014377035182716,846
303,484,0.834937047144409,baz,0.777624504594811,43
857,153,-0.30991526783367,baz,-0.367398267697731,20
881,873,0.80100049659981,quux,1.02861401632888,342
398,695,2.15224379316507,qux,-1.59715418093852,407
363,883,0.924840368455007,bar,1.99846103796379,232
602,958,-1.25277769036079,foo,0.049798397133018,227
851,20,-0.239231254480131,qux,-0.555256185372967,262
552,761,1.4039502608674,baz,-0.7313580417634,960
456,171,-1.3256815702854,quux,-0.254037286842228,524
567,378,-1.21738602949338,baz,0.496335080489787,985
582,903,-1.07439991763369,baz,0.292732094594132,140
887,141,-0.529869582972515,bar,-0.338403350976593,802
625,390,0.0385252559960376,baz,-1.16395097035423,22
447,209,1.61381042813089,qux,-1.59953480382086,753
895,709,0.310420670417899,qux,-1.7572065863823,479
401,738,-0.417235912760696,foo,-1.05894279432923,468
890,416,1.58043102858818,bar,-0.539642163483439,222
788,881,0.0601145812328173,bar,-0.973648570480354,156
416,858,-0.231851205097218,foo,-1.39347473123974,586
358,209,0.0804008816909583,baz,-0.650881375998451,264
359,955,-1.479474838999,qux,0.55018775113333,342
308,772,0.181992706812713,bar,0.44241896663925,491
940,875,-0.986314665782461,quux,-0.0328219564407012,350
422,194,-1.04587039991537,quux,-0.454650324747162,497
191,377,0.758082644408591,quux,-0.954576002106825,61
545,631,-1.37635169192482,baz,1.73686334069529,334
369,324,-0.686384431515257,qux,-1.26742222538845,958
965,124,-0.25742780366526,quux,0.830593295235698,572
552,7,1.1787841956011,quux,-0.118887244667423,31
916,81,-1.85448966019731,foo,-0.537715467871684,186
972,664,2.32989027908037,quux,0.348556742085167,150
101,390,-0.494681360490023,baz,-0.0293986310725913,296
899,735,0.201201141745274,qux,-0.178569232036157,685
132,572,-0.109551047319096,baz,1.87339560042049,947
613,767,-0.19979869600144,foo,0.359717723291688,278
13,311,2.10068403117736,foo,0.0412558950582986,769
518,906,0.395480103155791,baz,-0.314494302554023,689
293,312,0.314741759554589,bar,0.631544892709127,174
240,978,-1.75342652212858,baz,2.53982203548176,12
146,633,-0.483606408860797,quux,0.205026000999279,331
340,100,-0.288047759827509,quux,1.02499087189249,972
30,268,-1.0472811090917,baz,0.33874557335822,842
292,33,-1.20408899198276,bar,0.869085498802284,265
884,605,2.8148197754024,qux,0.278160093179732,566
227,537,-0.179559846127603,qux,0.494308557563695,643
569,414,-1.54101679898421,baz,-1.02813644910429,326
237,736,-0.933030160833747,qux,0.341664115839982,764
181,673,-1.79624262280296,foo,0.78346749660909,526
443,520,0.895048397850478,quux,1.36280679220943,799
206,912,-2.54975852056777,baz,0.486281896208943,237
292,876,-1.12965532860899,quux,1.09671792209026,822
418,750,0.0520003836065832,quux,0.767277136265871,821
753,517,-1.5137352888398,baz,2.17681128767677,103
548,233,-1.06724292625897,baz,0.352782311413945,289
268,446,-0.782240890185742,baz,1.3059311537519,160
883,182,-0.602604622310279,qux,-0.568742481966729,447
254,200,1.3886199629684,quux,1.05951328788393,959
762,56,-0.0143151085115575,qux,0.272102090858286,544
387,794,0.430345661843346,qux,0.55885559838759,442
575,80,-1.31072885722348,bar,0.252208006426147,313
791,505,0.0783304573961426,baz,0.0887631700065306,398
362,552,0.675562926882427,baz,-0.987159998060124,459
456,579,0.792357373584025,baz,-0.775858844446148,26
881,34,-1.10896226390845,baz,0.26830963554945,160
733,855,-0.167562161306208,qux,0.813791654195042,47
8,258,-1.04217555874666,baz,-1.38034820183446,576
860,348,1.6465771892104,qux,-0.449649594922162,623
89,539,-2.57467181561926,quux,1.27333530609175,765
290,224,-0.817779089359952,qux,0.642956352590361,491
45,51,0.17651351040916,quux,1.32166824535058,999
224,760,-0.417614075217192,qux,-1.69610473334213,357
98,675,1.48804774235693,foo,0.295040102514918,483
531,420,1.45722637765392,quux,0.314228617475485,886
235,848,0.323700914898293,qux,0.938210583698233,438
914,133,3.21927951808923,quux,-0.426959916904755,400
924,90,0.19972639631767,quux,-0.0961141258153628,173
530,978,1.29434526139575,qux,-2.34850791507376,925
578,535,-1.21167534400703,qux,-0.156093160411237,347
45,80,1.30709337338145,quux,0.719599849575874,797
798,167,0.850608303690488,quux,-2.28898013083969,361
781,135,-2.1395929103378,bar,1.02474568040183,848
172,592,0.291097485328731,quux,-0.402030748457292,280
145,663,-1.04871092614301,foo,-0.801345112898102,490
511,138,0.066514319078907,baz,0.0864019031414047,927
175,209,-0.874134154179868,qux,1.4031614605146,205
370,554,0.627106740964933,foo,0.435179938226265,887
172,575,1.07185631533436,bar,0.81610653251966,487
562,707,0.206686474938553,baz,0.136634647646786,487
283,537,0.689958575730921,bar,-2.59650167758429,786
910,805,0.827121933345745,qux,0.19175778919809,282
167,470,1.14294501164969,qux,-1.36232075464004,653
103,527,-0.53711873232522,quux,0.469274463140616,726
419,609,1.83579986224613,bar,2.09196800073374,498
114,934,0.728726727412027,foo,-1.86198831052633,14
844,126,1.37354609519542,qux,-0.728287312197692,395
335,764,-0.844731050068917,foo,0.599880904212923,460
908,934,-1.72122034006529,foo,1.1132002009953,840
678,331,0.927935429512774,bar,1.02453685085154,85
956,974,0.211568998840136,bar,-0.00991883409694293,526
764,757,0.427736359717553,quux,0.1751532380872,298
716,183,0.204265956774027,baz,0.150010955139182,713
282,177,-1.0472114023901,baz,0.850580196752221,364
992,327,0.151356011905955,bar,-0.860723737688702,208
621,279,1.02507609015356,foo,0.865952792809781,676
713,151,-0.442402335315501,quux,-2.16953294329381,359
154,108,0.245005026261843,bar,-0.567191096402326,350
941,794,-0.855619266118135,bar,0.633598041851532,335
505,661,-0.125272925853337,quux,0.738557828352132,237
824,150,1.26731087258332,bar,-0.958993811963297,103
756,723,0.990202865740839,baz,0.134559326957966,381
34,484,-0.268367364484487,qux,0.454459106176419,119
928,703,0.83658830904471,foo,1.85812041362364,744
680,380,-0.928834491722579,quux,-0.305128142617909,380
894,492,-1.69722380001187,foo,-1.09702809905546,629
98,329,0.137818135289722,baz,-0.00581740040647903,634
581,270,-0.0822972766558691,baz,0.0521224766765605,127
547,242,0.739367844803821,quux,-1.21725513838584,683
644,76,-0.47447594185092,foo,-1.5391031133705,615
824,202,-0.688134711853213,baz,-0.189735195532229,25
519,976,1.09739341133848,foo,1.05290728613399,281
124,121,-0.70797832128861,baz,0.247178914698809,96
586,940,-0.167297340865159,bar,-0.626407304928766,620
945,112,0.0932392080948796,qux,0.510415593055894,859
314,191,0.190180054464695,bar,-1.18397538594844,539
608,304,0.991732631569706,quux,1.24967746326249,964
827,658,0.0754778970055286,baz,1.45366637640244,896
821,453,1.86220338479064,foo,-0.497168802389914,29
809,780,1.50668252955597,quux,0.458651445134603,370
540,148,-0.635677090122469,quux,1.22793278852871,503
265,642,2.21935295312521,foo,-0.736352624157765,688
477,56,-0.541450742920935,foo,-1.03498864698311,83
184,642,-0.377197033542557,quux,0.0347544156328691,123
644,237,-1.11233380945716,quux,0.406462710058758,514
372,341,1.10273429907072,quux,-1.11669299464824,74
889,663,-0.134149536414375,bar,-1.76579852180402,649
96,673,0.0506712243246691,baz,0.96595923453788,679
870,305,-2.13408904751971,baz,-0.885014397879842,48
60,323,-0.102952836499558,bar,0.874343595972639,450
749,638,-2.58110090381528,bar,-0.402217383817647,320
166,63,-1.67944698663237,quux,-1.33349714898793,775
93,496,1.36140343884919,quux,0.257852336184531,782
816,27,-1.13558534157038,quux,0.47768917823897,796
467,478,0.0982123353888949,quux,1.14939481493514,13
290,832,2.55719173634614,qux,1.24313896377165,516
756,807,-0.664736918991877,quux,1.63148488732558,327
965,612,0.626281902073919,baz,-2.48190584640931,600
683,231,-0.846540119058013,quux,-0.178827203439757,649
294,175,-0.200352297808143,quux,1.59545874742999,299
972,703,0.816917470387478,bar,0.199380382323477,580
808,348,1.01468784963966,baz,0.620341540716518,992
244,564,0.764191603276331,qux,1.64002855445852,310
196,718,0.85449731454482,baz,-1.77973453957823,61
985,829,0.32328480741684,foo,-0.634379684718551,267
197,1,-0.620716436500974,quux,-1.44707159760473,238
255,684,1.89886392380874,quux,-1.99300460532956,709
308,824,0.211944219338769,bar,1.73205033581321,665
298,109,-0.0263285453758361,qux,-1.11787798953809,154
731,897,-1.39392546185872,quux,1.02366590440235,197
555,691,-0.823213826878165,baz,0.0977933353173455,635
366,948,0.757580804896094,qux,-0.956994770139631,711
863,324,-0.0384671101489935,qux,-1.86957522047485,482
438,1000,1.94766795690093,bar,1.52391286018991,75
644,354,-1.66788559638066,bar,0.766317895533182,649
483,567,0.226293637710971,foo,0.272699603166208,790
946,931,-0.488527129501178,qux,-0.35485566263223,538
238,545,0.691897226647796,bar,-1.55257251369071,28
859,928,0.465843233858728,baz,-0.043775498759608,832
187,469,-0.114378315023718,bar,1.45823341715226,130
760,234,-0.0409697336890854,baz,0.597993429271592,982
947,373,-0.897747543847233,baz,-1.52005787564004,125
596,706,-0.0689305232226568,foo,-1.01668781455788,806
651,671,1.11354470076728,qux,-1.13233358240413,280
852,761,1.11779238119792,qux,0.186125771589133,424
523,899,0.22925993063903,foo,0.753618530950363,57
136,895,-0.252824964943461,baz,-2.11213587957715,735
846,252,0.326159126506726,bar,-1.77472663450061,747
929,641,-2.24197800584688,quux,-0.341868148435784,991
146,396,-0.69003861776347,qux,-1.64290874707435,671
659,424,0.479870419320099,baz,-0.825647766488382,527
560,378,-1.14921637292201,qux,0.680230200557292,149
693,555,0.142714237706891,foo,0.651783051620232,180
209,304,1.47201331565561,baz,-0.454663897282088,403
271,831,-0.0375876802534814,qux,-2.29782238731145,717
363,930,-0.140952827652922,qux,-1.26700958930861,826
367,251,-1.06025175118618,bar,0.877396140543716,33
376,828,0.0201805148397175,qux,-0.637093898054264,121
791,192,-1.93850280806275,qux,0.113775944631963,827
543,654,-0.400621330707148,quux,-0.00186793866231458,348
511,796,-0.140891004293921,qux,-1.74643711172016,825
260,463,-0.274545686723911,baz,-0.723062187182472,31
276,300,1.47256602692933,foo,-1.4834656819422,126
793,574,-1.30277494187427,foo,-0.874336146875997,652
320,336,-0.570503457889373,quux,-2.87247424546855,36
915,889,-0.782238966897348,quux,1.27241006784749,665
46,428,0.367346454263756,bar,0.392028064977295,585
428,118,3.4774282170352,quux,-0.845069194981564,517
87,280,0.657774925419024,baz,0.817029926137455,961
80,453,0.658914702773018,qux,0.311498650463647,896
950,65,0.118124893744906,foo,0.340738249951472,932
240,808,1.32410967062727,quux,-0.647860083855359,860
334,228,-0.984905015227125,baz,0.880909784327012,100
627,266,-1.5719754705495,quux,0.609926709255102,544
784,653,2.39399168497734,baz,-0.772412191174231,512
77,650,-0.462539216043077,quux,1.30386311575742,13
64,714,-1.39564363749857,quux,-0.786853906969239,855
1000,290,2.04897055957165,foo,-0.30188259753281,96
506,587,0.858583631332708,foo,0.703985173419092,922
904,145,-1.39114834242621,baz,1.50696810044187,249
470,965,-0.573066752505317,baz,1.30169112083145,131
468,500,2.74641837466193,foo,0.35565742631596,574
957,215,0.867937624265456,quux,-0.911750689091569,975
36,197,1.59935715741782,qux,1.09103396130207,605
983,578,-0.074713507845666,quux,-0.882822353469077,207
665,384,0.0243513522414154,bar,-1.5730271171395,143
137,534,0.328713212251307,qux,-0.0899542416219083,232
933,366,1.54945847075857,qux,-0.0426959873744508,467
176,510,0.0726947141081612,qux,1.45513050771883,378
68,936,0.443672063205347,foo,-0.834526256568104,71
979,407,1.00481434595243,quux,0.604511270248767,587
596,320,-0.216112993887754,qux,0.417182484525699,431
214,868,-1.51674772528493,bar,0.0339119261169748,403
793,928,-1.38290362703786,qux,-0.0869230627700279,698
833,11,0.0459012907881229,bar,-0.0444466383358244,115
512,940,-1.51262919486358,baz,0.435457547639965,867
797,526,0.654999477639267,quux,-1.5329131728346,65
487,845,1.37297936659925,bar,-0.221008566230407,844
836,716,-0.194135073664356,quux,0.521564610292426,107
744,939,-0.702555192089214,baz,-0.073070046286669,369
320,573,0.827040836003128,baz,-0.13112958529552,279
553,426,-0.277596685507743,bar,-0.506605086279049,278
133,802,-0.976416704188853,qux,0.389424097616471,572
762,640,-0.0963801214691841,baz,1.78830387889986,63
564,894,0.20428285466415,baz,-0.843092155494529,210
452,718,0.651012837080354,bar,1.67404961611881,740
654,995,0.0337292215456724,bar,-1.1626235651,555
713,224,0.717673489699131,foo,-1.72048796825665,551
42,61,-0.0357616332757088,bar,-0.302344039189133,674
159,304,-1.00079170943842,bar,-0.1277330014545,276
663,384,-0.619313913147522,qux,1.35162865949749,490
873,946,-0.455432607378226,quux,0.377531804055821,858
435,752,0.314378299096237,foo,-0.531943844168541,751
657,95,-0.71387311009912,baz,0.12125807248162,43
406,725,-1.03926015422339,qux,-0.405756283359117,137
788,763,-1.16570866494537,baz,1.10831561980375,713
574,837,0.866709093684829,qux,-0.871404613478295,261
983,18,0.985487585666869,baz,-1.78029186546601,910
153,140,0.00321748777314319,bar,0.46720121110374,593
700,844,0.393649484854185,foo,0.952191752232432,298
196,26,-1.08177711378907,foo,-0.00536287252013364,205
437,904,-1.81332182503789,qux,-0.790515221384198,936
672,887,0.321759087003118,quux,1.2833543165379,940
939,393,-0.89254449864615,foo,-0.551727169086411,114
612,991,1.30906901463618,qux,0.997682244259058,349
85,204,-0.106011067397443,qux,0.737212128315428,852
832,454,1.66506598557821,qux,-0.773656029434474,361
447,748,-0.711297159052006,baz,0.115124407593507,428
15,814,-1.89543357195451,foo,-0.16791910228583,966
953,769,0.0398261416325424,quux,0.76445140350632,787
813,603,0.804060162162109,bar,0.330427320877732,176
395,830,0.129282684596872,qux,0.0311543902076248,101
765,703,-1.23766315225653,baz,0.826233765578834,942
108,468,-1.61521052675579,bar,-8.3961265617437e-05,937
908,8,1.36559387517567,bar,0.479959434447032,641
261,874,-0.769098387848477,baz,-0.426894262335707,717
106,503,0.560970280678542,bar,-1.13579035229116,784
975,497,-0.404971645013475,foo,-0.12156725625429,891
978,228,-0.736658772039083,foo,-0.420924767393994,946
194,70,-2.46896178286639,bar,1.98197082752006,896
479,873,-2.84676688628976,foo,-0.852380188713061,635
992,22,2.02626892311872,foo,0.533703202076735,71
630,9,-0.1810184480373,qux,0.773494123366593,48
122,942,1.5947265929194,qux,-0.141522141262958,259
360,714,0.588031213088115,quux,0.265698940314046,582
797,874,0.751870381193221,qux,2.12686016159895,621
83,54,-0.957479506003667,foo,0.294707280297003,570
476,665,1.41398759748934,baz,1.36389943817297,488
898,748,-0.810662710414149,qux,0.664219607415447,841
729,344,-0.643955129114766,qux,0.660663726106701,21
52,56,1.08205538019762,bar,-1.53501253336114,682
287,688,0.856641493883854,qux,-0.790522583165163,661
775,920,-0.1694428017184,baz,1.22457490717752,838
667,331,-1.16285829242849,foo,-0.728436510568016,343
